numero,type,soustype,adresse,code_postal,ville,arrondissement,conseilquartier,datedecl,anneedecl,moisdecl,prefixe,intervenant,id_dmr,geo_shape,geo_point_2d,mois_annee_decla
2939,Objets abandonnés,Autres objets encombrants abandonnés,"73 Rue Laugier, 75017 PARIS",75017,Paris 17,17,CHAMPERRET - BERTHIER,2024-07-01,2024,7,Android,Ramen,G2024G002939,"{'type': 'Feature', 'geometry': {'coordinates': [2.2918987271335616, 48.88425445444963], 'type': 'Point'}, 'properties': {}}","{'lon': 2.2918987271335616, 'lat': 48.88425445444963}",2024-07
12784,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","249 Rue La Fayette, 75010 PARIS",75010,Paris 10,10,LOUIS BLANC - AQUEDUC,2023-11-06,2023,11,Android,graffitis,G2023K012784,"{'type': 'Feature', 'geometry': {'coordinates': [2.369673491083101, 48.882781981737566], 'type': 'Point'}, 'properties': {}}","{'lon': 2.369673491083101, 'lat': 48.882781981737566}",2023-11
6255,Voirie et espace public,Marquage au sol  effacé  : Marquage routier,"25 Rue du Surmelin, 75020 PARIS",75020,Paris 20,20,TELEGRAPHE - PELLEPORT - SAINT-FARGEAU,2024-07-02,2024,7,IOPage DMR Paris.fr application,DVD,A2024G006255,"{'type': 'Feature', 'geometry': {'coordinates': [2.4044096473604717, 48.868812560106406], 'type': 'Point'}, 'properties': {}}","{'lon': 2.4044096473604717, 'lat': 48.868812560106406}",2024-07
80473,"Autos, motos, vélos, trottinettes...",[] Automobile ou autre véhicule motorisé en stationnement gênant U2,"10 Rue Edmond Rousse, 75014 PARIS",75014,Paris 14,14,JEAN MOULIN - PORTE D'ORLEANS,2024-06-25,2024,6,Android,DPMP-Divisions,G2024F080473,"{'type': 'Feature', 'geometry': {'coordinates': [2.32397651685563, 48.82251357939145], 'type': 'Point'}, 'properties': {}}","{'lon': 2.32397651685563, 'lat': 48.82251357939145}",2024-06
27542,"Autos, motos, vélos, trottinettes...",[] Épave de vélo - enlèvement demandé,"7 Rue Emilio Castelar, 75012 PARIS",75012,Paris 12,12,ALIGRE - GARE DE LYON,2024-06-09,2024,6,Android,DPE-STPP-Fonctionnelle,G2024F027542,"{'type': 'Feature', 'geometry': {'coordinates': [2.3757514953703898, 48.84914016595028], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3757514953703898, 'lat': 48.84914016595028}",2024-06
9681,"Graffitis, tags, affiches et autocollants",[réservé agents DPE-FONCTIONNELLE] traitement d'un support en briques ou en pierres,"144 Quai de Jemmapes, 75010 PARIS",75010,Paris 10,10,GRANGE AUX BELLES - TERRAGE,2024-07-03,2024,7,Android,DPE-STPP-Fonctionnelle,G2024G009681,"{'type': 'Feature', 'geometry': {'coordinates': [2.365576983020998, 48.876850126845476], 'type': 'Point'}, 'properties': {}}","{'lon': 2.365576983020998, 'lat': 48.876850126845476}",2024-07
62537,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","43 rue des Envierges, 75020 PARIS",75020,Paris 20,20,BELLEVILLE,2024-06-20,2024,6,Page DMR Paris.fr,graffitis,S2024F062537,"{'type': 'Feature', 'geometry': {'coordinates': [2.389174699340929, 48.87285995432176], 'type': 'Point'}, 'properties': {}}","{'lon': 2.389174699340929, 'lat': 48.87285995432176}",2024-06
13892,"Graffitis, tags, affiches et autocollants","Affiches, autocollants ou graffitis sur mobilier : Autre mobilier urbain tagué ou affiché","1 Avenue Foch, 75116 PARIS",75116,Paris 16,16,CHAILLOT,2023-11-07,2023,11,Android,graffitis,G2023K013892,"{'type': 'Feature', 'geometry': {'coordinates': [2.293434142959887, 48.873588561516634], 'type': 'Point'}, 'properties': {}}","{'lon': 2.293434142959887, 'lat': 48.873588561516634}",2023-11
3160,Propreté,"Propreté du sol : Déchets et/ou salissures en pied d'arbre, dans une jardinière ou un espace végétalisé","13 Rue de la Brèche aux Loups, 75012 PARIS",75012,Paris 12,12,JARDIN DE REUILLY,2024-07-01,2024,7,Android,DPE-STPP-DT,G2024G003160,"{'type': 'Feature', 'geometry': {'coordinates': [2.3934745793242356, 48.83706664964], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3934745793242356, 'lat': 48.83706664964}",2024-07
85770,"Graffitis, tags, affiches et autocollants","[réservé agents DPE-STPP] Affiches sur mur, façade sur rue, pont (surface supérieure à 1 m²)","4 Rue du Parc Royal, 75003 PARIS",75003,Paris 03,3,re - MARAIS - PLACE DES VOSGES,2024-06-27,2024,6,Android,DPE-STPP-Fonctionnelle,G2024F085770,"{'type': 'Feature', 'geometry': {'coordinates': [2.3638954160849295, 48.858497619069475], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3638954160849295, 'lat': 48.858497619069475}",2024-06
78256,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","2 Rue Saint-Honoré, 75001 PARIS",75001,Paris 01,1,re - HALLES - BEAUBOURG - MONTORGUEIL,2024-06-24,2024,6,Android,graffitis,G2024F078256,"{'type': 'Feature', 'geometry': {'coordinates': [2.3457520003682277, 48.86094284003157], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3457520003682277, 'lat': 48.86094284003157}",2024-06
93047,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","9 Rue du Prévôt, 75004 PARIS",75004,Paris 04,4,re - SEINE,2024-06-28,2024,6,Android,graffitis,G2024F093047,"{'type': 'Feature', 'geometry': {'coordinates': [2.359979391090124, 48.855136870226744], 'type': 'Point'}, 'properties': {}}","{'lon': 2.359979391090124, 'lat': 48.855136870226744}",2024-06
91867,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","129 Rue de Turenne, 75003 PARIS",75003,Paris 03,3,re - TEMPLE - ENFANTS ROUGES,2024-06-28,2024,6,IOPage DMR Paris.fr application,graffitis,A2024F091867,"{'type': 'Feature', 'geometry': {'coordinates': [2.3647136687902743, 48.86418914675008], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3647136687902743, 'lat': 48.86418914675008}",2024-06
71372,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","24 Rue Championnet, 75018 PARIS",75018,Paris 18,18,AMIRAUX - SIMPLON - POISSONNIERS,2024-06-22,2024,6,Android,graffitis,G2024F071372,"{'type': 'Feature', 'geometry': {'coordinates': [2.3505172734540953, 48.8954811082745], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3505172734540953, 'lat': 48.8954811082745}",2024-06
27696,Voirie et espace public,Panneaux routiers : Panneau manquant,"207 Avenue Jean Jaurès, 75019 PARIS",75019,Paris 19,19,MANIN - JAURES,2024-07-08,2024,7,Android,DVD,G2024G027696,"{'type': 'Feature', 'geometry': {'coordinates': [2.391920328422915, 48.888557433308065], 'type': 'Point'}, 'properties': {}}","{'lon': 2.391920328422915, 'lat': 48.888557433308065}",2024-07
41019,Voirie et espace public,Trottoirs : Revêtement manquant,"11 Avenue Marceau, 75116 PARIS",75116,Paris 16,16,CHAILLOT,2024-07-12,2024,7,Android,DVD,G2024G041019,"{'type': 'Feature', 'geometry': {'coordinates': [2.2996008391756493, 48.866214751039635], 'type': 'Point'}, 'properties': {}}","{'lon': 2.2996008391756493, 'lat': 48.866214751039635}",2024-07
31954,Propreté,[] Patrouille propreté Mission Propreté,"15 Avenue de la Porte de Saint-Ouen, 75017 PARIS",75017,Paris 17,17,EPINETTES - BESSIERES,2024-07-09,2024,7,IOPage DMR Paris.fr application,DPE-STPP-DT,A2024G031954,"{'type': 'Feature', 'geometry': {'coordinates': [2.3291678432124256, 48.899532317018696], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3291678432124256, 'lat': 48.899532317018696}",2024-07
58533,"Graffitis, tags, affiches et autocollants","Affiches, autocollants ou graffitis sur mobilier : Panneau routier ou signalétique","210 Boulevard Voltaire, 75011 PARIS",75011,Paris 11,11,NATION - ALEXANDRE DUMAS,2023-09-22,2023,9,IOPage DMR Paris.fr application,graffitis,A2023I058533,"{'type': 'Feature', 'geometry': {'coordinates': [2.3871262072782766, 48.85334014798437], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3871262072782766, 'lat': 48.85334014798437}",2023-09
42444,Objets abandonnés,Gravats ou déchets de chantier,"36 Avenue Jean Moulin, 75014 PARIS",75014,Paris 14,14,JEAN MOULIN - PORTE D'ORLEANS,2023-12-18,2023,12,Android,Ramen,G2023L042444,"{'type': 'Feature', 'geometry': {'coordinates': [2.323287487211318, 48.82635497968275], 'type': 'Point'}, 'properties': {}}","{'lon': 2.323287487211318, 'lat': 48.82635497968275}",2023-12
14215,Éclairage / Électricité,Éclairage public allumé le jour,"130 avenue Daumesnil, 75012 PARIS",75012,Paris 12,12,JARDIN DE REUILLY,2023-10-05,2023,10,Page DMR Paris.fr,CIELIS,S2023J014215,"{'type': 'Feature', 'geometry': {'coordinates': [2.3883376127095217, 48.84110259877199], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3883376127095217, 'lat': 48.84110259877199}",2023-10
18406,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","71 Rue Ordener, 75018 PARIS",75018,Paris 18,18,GOUTTE D'OR - CHATEAU ROUGE,2023-10-06,2023,10,IOPage DMR Paris.fr application,graffitis,A2023J018406,"{'type': 'Feature', 'geometry': {'coordinates': [2.3500282763507374, 48.891441344268785], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3500282763507374, 'lat': 48.891441344268785}",2023-10
31317,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","65 Rue Marx Dormoy, 75018 PARIS",75018,Paris 18,18,LA CHAPELLE - MARX DORMOY,2023-12-13,2023,12,IOPage DMR Paris.fr application,graffitis,A2023L031317,"{'type': 'Feature', 'geometry': {'coordinates': [2.3596537112179328, 48.88940048102478], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3596537112179328, 'lat': 48.88940048102478}",2023-12
31647,Propreté,[] Patrouille propreté DT,"13 avenue Rapp, 75007 PARIS",75007,Paris 07,7,GROS CAILLOU,2023-12-14,2023,12,Android,DPE-STPP-DT,G2023L031647,"{'type': 'Feature', 'geometry': {'coordinates': [2.301343918175789, 48.86058425790372], 'type': 'Point'}, 'properties': {}}","{'lon': 2.301343918175789, 'lat': 48.86058425790372}",2023-12
36131,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","4 Place Saint-Michel, 75006 PARIS",75006,Paris 06,6,MONNAIE,2024-07-11,2024,7,Android,graffitis,G2024G036131,"{'type': 'Feature', 'geometry': {'coordinates': [2.343575716266801, 48.85359954716344], 'type': 'Point'}, 'properties': {}}","{'lon': 2.343575716266801, 'lat': 48.85359954716344}",2024-07
64670,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","23 rue de Cronstadt, 75015 PARIS",75015,Paris 15,15,GEORGES BRASSENS,2023-11-27,2023,11,Page DMR Paris.fr,DVD,S2023K064670,"{'type': 'Feature', 'geometry': {'coordinates': [2.3019745344949007, 48.83414077625589], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3019745344949007, 'lat': 48.83414077625589}",2023-11
43626,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","40 Rue Chaligny, 75012 PARIS",75012,Paris 12,12,JARDIN DE REUILLY,2023-11-19,2023,11,IOPage DMR Paris.fr application,graffitis,A2023K043626,"{'type': 'Feature', 'geometry': {'coordinates': [2.384349346458603, 48.84930801273587], 'type': 'Point'}, 'properties': {}}","{'lon': 2.384349346458603, 'lat': 48.84930801273587}",2023-11
15758,Objets abandonnés,Barrières et autres objets de chantier (hors gravats),"11 Rue du Général Delestraint, 75016 PARIS",75016,Paris 16,16,AUTEUIL SUD,2023-11-07,2023,11,Android,DPE-STPP-DT,G2023K015758,"{'type': 'Feature', 'geometry': {'coordinates': [2.2588055131073195, 48.842739104093845], 'type': 'Point'}, 'properties': {}}","{'lon': 2.2588055131073195, 'lat': 48.842739104093845}",2023-11
83876,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","54 Rue Bichat, 75010 PARIS",75010,Paris 10,10,GRANGE AUX BELLES - TERRAGE,2024-06-26,2024,6,Android,graffitis,G2024F083876,"{'type': 'Feature', 'geometry': {'coordinates': [2.3638908858579817, 48.87405776873872], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3638908858579817, 'lat': 48.87405776873872}",2024-06
22538,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","35 rue du Poteau, 75018 PARIS",75018,Paris 18,18,CLIGNANCOURT - JULES JOFFRIN,2023-12-10,2023,12,Page DMR Paris.fr,graffitis,S2023L022538,"{'type': 'Feature', 'geometry': {'coordinates': [2.3414444921812025, 48.89410018804217], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3414444921812025, 'lat': 48.89410018804217}",2023-12
49100,"Autos, motos, vélos, trottinettes...",[] Automobile ou autre véhicule motorisé en stationnement gênant U2,"5 Rue Lobineau, 75006 PARIS",75006,Paris 06,6,ODEON,2023-12-20,2023,12,IOPage DMR Paris.fr application,DPMP-Divisions,A2023L049100,"{'type': 'Feature', 'geometry': {'coordinates': [2.3363707067852078, 48.85172271630786], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3363707067852078, 'lat': 48.85172271630786}",2023-12
48960,Activités commerciales et professionnelles,Étalages et terrasses à usage commercial : Nuisance sonore,"27 Rue de Bruxelles, 75009 PARIS",75009,Paris 09,9,BLANCHE - TRINITE,2023-08-23,2023,8,IOPage DMR Paris.fr application,DPMP-Divisions,A2023H048960,"{'type': 'Feature', 'geometry': {'coordinates': [2.328183889998751, 48.882751463666565], 'type': 'Point'}, 'properties': {}}","{'lon': 2.328183889998751, 'lat': 48.882751463666565}",2023-08
33567,Propreté,[] Patrouille propreté DT,"79 Rue des Entrepreneurs, 75015 PARIS",75015,Paris 15,15,VIOLET - COMMERCE,2024-07-10,2024,7,Android,DPE-STPP-DT,G2024G033567,"{'type': 'Feature', 'geometry': {'coordinates': [2.291960716084518, 48.844310759277306], 'type': 'Point'}, 'properties': {}}","{'lon': 2.291960716084518, 'lat': 48.844310759277306}",2024-07
60666,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","29 Rue Neuve Tolbiac, 75013 PARIS",75013,Paris 13,13,BIBLIOTHEQUE - SEINE,2023-10-21,2023,10,IOPage DMR Paris.fr application,graffitis,A2023J060666,"{'type': 'Feature', 'geometry': {'coordinates': [2.377086401058125, 48.83060455267001], 'type': 'Point'}, 'properties': {}}","{'lon': 2.377086401058125, 'lat': 48.83060455267001}",2023-10
34603,Propreté,Propreté du sol : Feuilles mortes,"75 avenue Niel, 75017 PARIS",75017,Paris 17,17,COURCELLES - WAGRAM,2024-07-10,2024,7,Android,DPE-STPP-DT,G2024G034603,"{'type': 'Feature', 'geometry': {'coordinates': [2.2959947579685, 48.882591246808445], 'type': 'Point'}, 'properties': {}}","{'lon': 2.2959947579685, 'lat': 48.882591246808445}",2024-07
60290,Propreté,Propreté des équipements de collecte des déchets : Poubelle de rue sale ou débordante,"5 place Blanche, 75009 PARIS",75009,Paris 09,9,BLANCHE - TRINITE,2023-10-21,2023,10,Android,DPE-STPP-DT,G2023J060290,"{'type': 'Feature', 'geometry': {'coordinates': [2.3321363925691734, 48.883533477298265], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3321363925691734, 'lat': 48.883533477298265}",2023-10
86298,Voirie et espace public,Aménagements cyclables : Obstacle sur la piste (bordure descellée),"1 Rue de Tilsitt, 75008 PARIS",75008,Paris 08,8,HOCHE - FRIEDLAND,2023-10-31,2023,10,Android,DVD,G2023J086298,"{'type': 'Feature', 'geometry': {'coordinates': [2.297211885084995, 48.87369155814386], 'type': 'Point'}, 'properties': {}}","{'lon': 2.297211885084995, 'lat': 48.87369155814386}",2023-10
36464,Eau,"Autres problèmes d'eau : [] Bouche de lavage, d'arrosage ou de remplissage avec écoulement d'eau permanent, impossible à fermer","1 Rue du Pré Saint-Gervais, 75019 PARIS",75019,Paris 19,19,PLACE DES FETES,2024-07-11,2024,7,IOPage DMR Paris.fr application,EPHYRA,A2024G036464,"{'type': 'Feature', 'geometry': {'coordinates': [2.3922472001300528, 48.87593841447389], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3922472001300528, 'lat': 48.87593841447389}",2024-07
53274,Éclairage / Électricité,Éclairage public éteint la nuit,"21 Passage Foubert, 75013 PARIS",75013,Paris 13,13,ITALIE - PEUPLIERS - RUNGIS,2023-11-22,2023,11,Android,CIELIS,G2023K053274,"{'type': 'Feature', 'geometry': {'coordinates': [2.353258847532612, 48.82500076162076], 'type': 'Point'}, 'properties': {}}","{'lon': 2.353258847532612, 'lat': 48.82500076162076}",2023-11
30877,Propreté,[] Patrouille propreté Fonctionnelle,"86 Rue Chardon Lagache, 75016 PARIS",75016,Paris 16,16,AUTEUIL SUD,2023-11-14,2023,11,Android,DPE-STPP-Fonctionnelle,G2023K030877,"{'type': 'Feature', 'geometry': {'coordinates': [2.263148307321394, 48.84090423521458], 'type': 'Point'}, 'properties': {}}","{'lon': 2.263148307321394, 'lat': 48.84090423521458}",2023-11
3937,"Graffitis, tags, affiches et autocollants","Affiches, autocollants ou graffitis sur mobilier : [] Autocollants ou graffitis sur autres supports à analyser par la DT","2 Rue Riboutté, 75009 PARIS",75009,Paris 09,9,FAUBOURG MONTMARTRE,2023-11-02,2023,11,IOPage DMR Paris.fr application,DPE-STPP-DT,A2023K003937,"{'type': 'Feature', 'geometry': {'coordinates': [2.34659576403589, 48.87601470821292], 'type': 'Point'}, 'properties': {}}","{'lon': 2.34659576403589, 'lat': 48.87601470821292}",2023-11
66177,Objets abandonnés,Autres objets encombrants abandonnés,"107 Rue du Dessous des Berges, 75013 PARIS",75013,Paris 13,13,MASSENA - JEANNE D'ARC,2023-10-23,2023,10,Android,Ramen,G2023J066177,"{'type': 'Feature', 'geometry': {'coordinates': [2.3722956185091104, 48.82914352334331], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3722956185091104, 'lat': 48.82914352334331}",2023-10
34824,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","76 Rue de Ménilmontant, 75020 PARIS",75020,Paris 20,20,AMANDIERS - MENILMONTANT,2024-06-12,2024,6,Android,graffitis,G2024F034824,"{'type': 'Feature', 'geometry': {'coordinates': [2.3904356958903965, 48.86864089893019], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3904356958903965, 'lat': 48.86864089893019}",2024-06
58299,"Autos, motos, vélos, trottinettes...",[] Deux-roues motorisé en stationnement gênant U2,"6 Rue de l'Hôpital Saint-Louis, 75010 PARIS",75010,Paris 10,10,GRANGE AUX BELLES - TERRAGE,2023-11-24,2023,11,IOPage DMR Paris.fr application,DPMP-Divisions,A2023K058299,"{'type': 'Feature', 'geometry': {'coordinates': [2.365696192370193, 48.87496948175419], 'type': 'Point'}, 'properties': {}}","{'lon': 2.365696192370193, 'lat': 48.87496948175419}",2023-11
1863,"Graffitis, tags, affiches et autocollants","[réservé agents DPE-STPP] Affiches sur mur, façade sur rue, pont (surface supérieure à 1 m²)","13 Rue des Amiraux, 75018 PARIS",75018,Paris 18,18,AMIRAUX - SIMPLON - POISSONNIERS,2024-07-01,2024,7,Android,DPE-STPP-Fonctionnelle,G2024G001863,"{'type': 'Feature', 'geometry': {'coordinates': [2.3509781362890836, 48.89436340211209], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3509781362890836, 'lat': 48.89436340211209}",2024-07
34837,Propreté,Déchets et/ou salissures divers,"3 Place Monseigneur Loutil, 75017 PARIS",75017,Paris 17,17,PEREIRE - MALESHERBES,2023-12-15,2023,12,IOPage DMR Paris.fr application,DPE-STPP-DT,A2023L034837,"{'type': 'Feature', 'geometry': {'coordinates': [2.304820537123309, 48.88393020505382], 'type': 'Point'}, 'properties': {}}","{'lon': 2.304820537123309, 'lat': 48.88393020505382}",2023-12
14108,"Autos, motos, vélos, trottinettes...",[] Automobile ou autre véhicule motorisé en stationnement gênant U2,"6 avenue de Friedland, 75008 PARIS",75008,Paris 08,8,HOCHE - FRIEDLAND,2024-07-04,2024,7,Android,DPMP-Divisions,G2024G014108,"{'type': 'Feature', 'geometry': {'coordinates': [2.3043735027708188, 48.87490081672119], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3043735027708188, 'lat': 48.87490081672119}",2024-07
35692,Propreté,Propreté des équipements de collecte des déchets : Poubelle de rue sale ou débordante,"45 Rue des Martyrs, 75009 PARIS",75009,Paris 09,9,PIGALLE - MARTYRS,2024-07-11,2024,7,Android,DPE-STPP-DT,G2024G035692,"{'type': 'Feature', 'geometry': {'coordinates': [2.340208769315736, 48.87979125885584], 'type': 'Point'}, 'properties': {}}","{'lon': 2.340208769315736, 'lat': 48.87979125885584}",2024-07
