numero,type,soustype,adresse,code_postal,ville,arrondissement,conseilquartier,datedecl,anneedecl,moisdecl,prefixe,intervenant,id_dmr,geo_shape,geo_point_2d,mois_annee_decla
64288,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","38 Quai de l'Hôtel de ville, 75004 PARIS",75004,Paris 04,4,re - SEINE,2023-12-27,2023,12,Android,graffitis,G2023L064288,"{'type': 'Feature', 'geometry': {'coordinates': [2.355207681652521, 48.854293822064456], 'type': 'Point'}, 'properties': {}}","{'lon': 2.355207681652521, 'lat': 48.854293822064456}",2023-12
66404,"Graffitis, tags, affiches et autocollants",Boîte aux lettres (La Poste),"22 Rue de Turenne, 75004 PARIS",75004,Paris 04,4,re - MARAIS - PLACE DES VOSGES,2023-12-27,2023,12,Android,La Poste,G2023L066404,"{'type': 'Feature', 'geometry': {'coordinates': [2.3645308017662545, 48.85630798268057], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3645308017662545, 'lat': 48.85630798268057}",2023-12
64890,Objets abandonnés,Autres objets encombrants abandonnés,"65 Rue de Turbigo, 75003 PARIS",75003,Paris 03,3,re - SENTIER - ARTS ET METIERS,2023-12-27,2023,12,Android,Ramen,G2023L064890,"{'type': 'Feature', 'geometry': {'coordinates': [2.3579077723146407, 48.86600494278142], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3579077723146407, 'lat': 48.86600494278142}",2023-12
64988,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","19 rue Saint-Joseph, 75002 PARIS",75002,Paris 02,2,re - SENTIER - ARTS ET METIERS,2023-12-27,2023,12,Page DMR Paris.fr,graffitis,S2023L064988,"{'type': 'Feature', 'geometry': {'coordinates': [2.3437719345255945, 48.86868286042273], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3437719345255945, 'lat': 48.86868286042273}",2023-12
63861,"Graffitis, tags, affiches et autocollants","[] Affiches agrafées, scotchée ou attachées","38 Rue de Bretagne, 75003 PARIS",75003,Paris 03,3,re - TEMPLE - ENFANTS ROUGES,2023-12-26,2023,12,Android,DPE-STPP-DT,G2023L063861,"{'type': 'Feature', 'geometry': {'coordinates': [2.3624463084761897, 48.86298751763037], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3624463084761897, 'lat': 48.86298751763037}",2023-12
62596,Objets abandonnés,[] Objets abandonnés rubalisés - enquête terminée,"1 Boulevard du Temple, 75003 PARIS",75003,Paris 03,3,re - TEMPLE - ENFANTS ROUGES,2023-12-26,2023,12,Android,Ramen,G2023L062596,"{'type': 'Feature', 'geometry': {'coordinates': [2.366268872923008, 48.86317443750569], 'type': 'Point'}, 'properties': {}}","{'lon': 2.366268872923008, 'lat': 48.86317443750569}",2023-12
64164,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","54 Rue de l'Hôtel de ville, 75004 PARIS",75004,Paris 04,4,re - SEINE,2023-12-27,2023,12,Android,graffitis,G2023L064164,"{'type': 'Feature', 'geometry': {'coordinates': [2.355700015396888, 48.854496000868096], 'type': 'Point'}, 'properties': {}}","{'lon': 2.355700015396888, 'lat': 48.854496000868096}",2023-12
57909,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","110 Rue Saint-Honoré, 75001 PARIS",75001,Paris 01,1,re - HALLES - BEAUBOURG - MONTORGUEIL,2023-12-23,2023,12,Android,graffitis,G2023L057909,"{'type': 'Feature', 'geometry': {'coordinates': [2.3418235783747234, 48.86180496161217], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3418235783747234, 'lat': 48.86180496161217}",2023-12
65274,"Autos, motos, vélos, trottinettes...",[] Deux-roues motorisé en stationnement gênant U2,"86bis Rue Vieille du Temple, 75003 PARIS",75003,Paris 03,3,re - MARAIS - PLACE DES VOSGES,2023-12-27,2023,12,Android,DPMP-Divisions,G2023L065274,"{'type': 'Feature', 'geometry': {'coordinates': [2.3611505037350295, 48.85998535058091], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3611505037350295, 'lat': 48.85998535058091}",2023-12
63042,Objets abandonnés,Gravats ou déchets de chantier,"26 Rue des Petits Carreaux, 75002 PARIS",75002,Paris 02,2,re - SENTIER - ARTS ET METIERS,2023-12-26,2023,12,IOPage DMR Paris.fr application,Ramen,A2023L063042,"{'type': 'Feature', 'geometry': {'coordinates': [2.3473350995363353, 48.8673858633266], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3473350995363353, 'lat': 48.8673858633266}",2023-12
63799,"Graffitis, tags, affiches et autocollants","[] Affiches sur mur, façade sur rue, pont (surface inférieure à 1 m²)","2 Rue du Marché des Blancs Manteaux, 75004 PARIS",75004,Paris 04,4,re - MARAIS - PLACE DES VOSGES,2023-12-26,2023,12,Android,DPE-STPP-Fonctionnelle,G2023L063799,"{'type': 'Feature', 'geometry': {'coordinates': [2.358902693206739, 48.85822296005176], 'type': 'Point'}, 'properties': {}}","{'lon': 2.358902693206739, 'lat': 48.85822296005176}",2023-12
63868,Objets abandonnés,Cartons ou sacs de déchets ménagers,"22 Rue Debelleyme, 75003 PARIS",75003,Paris 03,3,re - TEMPLE - ENFANTS ROUGES,2023-12-26,2023,12,Android,DPE-STPP-DT,G2023L063868,"{'type': 'Feature', 'geometry': {'coordinates': [2.363297701314868, 48.86169052011796], 'type': 'Point'}, 'properties': {}}","{'lon': 2.363297701314868, 'lat': 48.86169052011796}",2023-12
48234,Objets abandonnés,Autres objets encombrants abandonnés,"104 Rue d'Aboukir, 75002 PARIS",75002,Paris 02,2,re - SENTIER - ARTS ET METIERS,2024-07-15,2024,7,IOPage DMR Paris.fr application,Ramen,A2024G048234,"{'type': 'Feature', 'geometry': {'coordinates': [2.3495547775117074, 48.86843490546971], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3495547775117074, 'lat': 48.86843490546971}",2024-07
62766,Objets abandonnés,Autres objets encombrants abandonnés,"35 Rue des Gravilliers, 75003 PARIS",75003,Paris 03,3,re - MARAIS - ARCHIVES,2024-05-23,2024,5,Android,Ramen,G2024E062766,"{'type': 'Feature', 'geometry': {'coordinates': [2.3558485512056495, 48.86404800296963], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3558485512056495, 'lat': 48.86404800296963}",2024-05
51534,Activités commerciales et professionnelles,Étalages et terrasses à usage commercial : Nuisance sonore,"15 Rue des Innocents, 75001 PARIS",75001,Paris 01,1,re - HALLES - BEAUBOURG - MONTORGUEIL,2024-05-19,2024,5,Android,DPMP-Divisions,G2024E051534,"{'type': 'Feature', 'geometry': {'coordinates': [2.347120999628041, 48.86030960005027], 'type': 'Point'}, 'properties': {}}","{'lon': 2.347120999628041, 'lat': 48.86030960005027}",2024-05
61929,"Graffitis, tags, affiches et autocollants","[réservé agents DPE-STPP] Affiches agrafées, scotchée ou attachées","16 Rue Vieille du Temple, 75004 PARIS",75004,Paris 04,4,re - MARAIS - PLACE DES VOSGES,2024-05-23,2024,5,IOPage DMR Paris.fr application,DPE-STPP-DT,A2024E061929,"{'type': 'Feature', 'geometry': {'coordinates': [2.357024430686613, 48.85672378482018], 'type': 'Point'}, 'properties': {}}","{'lon': 2.357024430686613, 'lat': 48.85672378482018}",2024-05
93047,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","9 Rue du Prévôt, 75004 PARIS",75004,Paris 04,4,re - SEINE,2024-06-28,2024,6,Android,graffitis,G2024F093047,"{'type': 'Feature', 'geometry': {'coordinates': [2.359979391090124, 48.855136870226744], 'type': 'Point'}, 'properties': {}}","{'lon': 2.359979391090124, 'lat': 48.855136870226744}",2024-06
28768,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","2 Rue de la Coutellerie, 75004 PARIS",75004,Paris 04,4,re - SEINE,2024-07-09,2024,7,Android,graffitis,G2024G028768,"{'type': 'Feature', 'geometry': {'coordinates': [2.3506922719554737, 48.85747527939539], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3506922719554737, 'lat': 48.85747527939539}",2024-07
2734,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","82 Rue Vieille du Temple, 75003 PARIS",75003,Paris 03,3,re - MARAIS - PLACE DES VOSGES,2024-03-01,2024,3,Android,graffitis,G2024C002734,"{'type': 'Feature', 'geometry': {'coordinates': [2.3607482911521664, 48.85993575943659], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3607482911521664, 'lat': 48.85993575943659}",2024-03
2209,Propreté,Déchets et/ou salissures divers,"Pont Neuf, 75001 PARIS",75001,Paris 01,1,re - SEINE,2024-03-01,2024,3,Android,DPE-STPP-DT,G2024C002209,"{'type': 'Feature', 'geometry': {'coordinates': [2.341498375270752, 48.857295989457434], 'type': 'Point'}, 'properties': {}}","{'lon': 2.341498375270752, 'lat': 48.857295989457434}",2024-03
39664,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","9 Rue Danielle Casanova, 75001 PARIS",75001,Paris 01,1,re - LOUVRE - OPERA,2024-07-12,2024,7,Android,graffitis,G2024G039664,"{'type': 'Feature', 'geometry': {'coordinates': [2.3328924182146245, 48.867637633384064], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3328924182146245, 'lat': 48.867637633384064}",2024-07
89307,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","6 Rue Saint-Antoine, 75004 PARIS",75004,Paris 04,4,re - MARAIS - PLACE DES VOSGES,2024-05-31,2024,5,Android,graffitis,G2024E089307,"{'type': 'Feature', 'geometry': {'coordinates': [2.367749453269598, 48.853530882439784], 'type': 'Point'}, 'properties': {}}","{'lon': 2.367749453269598, 'lat': 48.853530882439784}",2024-05
67263,"Graffitis, tags, affiches et autocollants","[] Affiches sur mur, façade sur rue, pont (surface supérieure à 1 m²)","2 passage Saint-Roch, 75001 PARIS",75001,Paris 01,1,re - LOUVRE - OPERA,2023-12-28,2023,12,Android,DPE-STPP-Fonctionnelle,G2023L067263,"{'type': 'Feature', 'geometry': {'coordinates': [2.332510709321905, 48.86485290417757], 'type': 'Point'}, 'properties': {}}","{'lon': 2.332510709321905, 'lat': 48.86485290417757}",2023-12
67948,Objets abandonnés,Autres objets encombrants abandonnés,"14 Rue Daunou, 75002 PARIS",75002,Paris 02,2,re - LOUVRE - OPERA,2023-12-28,2023,12,IOPage DMR Paris.fr application,Ramen,A2023L067948,"{'type': 'Feature', 'geometry': {'coordinates': [2.331570625589901, 48.86958312898339], 'type': 'Point'}, 'properties': {}}","{'lon': 2.331570625589901, 'lat': 48.86958312898339}",2023-12
74938,Mobiliers urbains,Panneau d'information ou publicitaire : Plaque de nom de rue manquante ou cassée,"51 Rue de Turenne, 75003 PARIS",75003,Paris 03,3,re - MARAIS - PLACE DES VOSGES,2023-12-31,2023,12,Android,SMEP,G2023L074938,"{'type': 'Feature', 'geometry': {'coordinates': [2.3643867974191464, 48.858310698652346], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3643867974191464, 'lat': 48.858310698652346}",2023-12
66426,"Graffitis, tags, affiches et autocollants","Affiches sur mur, façade sur rue, pont","5 Rue Elzevir, 75003 PARIS",75003,Paris 03,3,re - MARAIS - PLACE DES VOSGES,2023-12-27,2023,12,Android,DPE-STPP-DT,G2023L066426,"{'type': 'Feature', 'geometry': {'coordinates': [2.361208438733212, 48.85826492238463], 'type': 'Point'}, 'properties': {}}","{'lon': 2.361208438733212, 'lat': 48.85826492238463}",2023-12
41337,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","6 Rue Simon le Franc, 75004 PARIS",75004,Paris 04,4,re - MARAIS - ARCHIVES,2024-05-16,2024,5,Android,graffitis,G2024E041337,"{'type': 'Feature', 'geometry': {'coordinates': [2.3541102415478217, 48.85998153603286], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3541102415478217, 'lat': 48.85998153603286}",2024-05
67166,Objets abandonnés,Gravats ou déchets de chantier,"1 Rue Blondel, 75003 PARIS",75003,Paris 03,3,re - SENTIER - ARTS ET METIERS,2023-12-28,2023,12,Android,Ramen,G2023L067166,"{'type': 'Feature', 'geometry': {'coordinates': [2.355006694485684, 48.868438719521855], 'type': 'Point'}, 'properties': {}}","{'lon': 2.355006694485684, 'lat': 48.868438719521855}",2023-12
23118,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","53 Rue de Turbigo, 75003 PARIS",75003,Paris 03,3,re - SENTIER - ARTS ET METIERS,2024-07-07,2024,7,IOPage DMR Paris.fr application,graffitis,A2024G023118,"{'type': 'Feature', 'geometry': {'coordinates': [2.355945587303341, 48.865730284274754], 'type': 'Point'}, 'properties': {}}","{'lon': 2.355945587303341, 'lat': 48.865730284274754}",2024-07
67494,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","Allée Célestin Hennion, 75004 PARIS",75004,Paris 04,4,re - SEINE,2023-12-28,2023,12,Android,graffitis,G2023L067494,"{'type': 'Feature', 'geometry': {'coordinates': [2.3477683068289337, 48.85536193771665], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3477683068289337, 'lat': 48.85536193771665}",2023-12
67473,Voirie et espace public,Trottoirs : Revêtement manquant,"272 Rue Saint-Martin, 75003 PARIS",75003,Paris 03,3,re - SENTIER - ARTS ET METIERS,2023-12-28,2023,12,IOPage DMR Paris.fr application,DVD,A2023L067473,"{'type': 'Feature', 'geometry': {'coordinates': [2.3541569704253016, 48.86663436773928], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3541569704253016, 'lat': 48.86663436773928}",2023-12
85511,"Graffitis, tags, affiches et autocollants","[réservé agents DPE-STPP] Affiches agrafées, scotchée ou attachées","25 Rue Quincampoix, 75004 PARIS",75004,Paris 04,4,re - HALLES - BEAUBOURG - MONTORGUEIL,2024-07-29,2024,7,IOPage DMR Paris.fr application,DPE-STPP-DT,A2024G085511,"{'type': 'Feature', 'geometry': {'coordinates': [2.3498563769207976, 48.86003112721134], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3498563769207976, 'lat': 48.86003112721134}",2024-07
88601,Objets abandonnés,Autres objets encombrants abandonnés,"45 Rue du Sentier, 75002 PARIS",75002,Paris 02,2,re - SENTIER - ARTS ET METIERS,2024-07-30,2024,7,IOPage DMR Paris.fr application,Ramen,A2024G088601,"{'type': 'Feature', 'geometry': {'coordinates': [2.3465251925060695, 48.87061309697945], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3465251925060695, 'lat': 48.87061309697945}",2024-07
67262,"Graffitis, tags, affiches et autocollants","[] Affiches agrafées, scotchée ou attachées","51 Rue de Turenne, 75003 PARIS",75003,Paris 03,3,re - MARAIS - PLACE DES VOSGES,2023-12-28,2023,12,Android,DPE-STPP-DT,G2023L067262,"{'type': 'Feature', 'geometry': {'coordinates': [2.3643867974191464, 48.858310698652346], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3643867974191464, 'lat': 48.858310698652346}",2023-12
4289,"Graffitis, tags, affiches et autocollants","[réservé agents DPE-STPP] Affiches sur mur, façade sur rue, pont (surface supérieure à 1 m²)","2 rue Pierre Lescot, 75001 PARIS",75001,Paris 01,1,re - HALLES - BEAUBOURG - MONTORGUEIL,2024-02-02,2024,2,Back Office,DPE-STPP-Fonctionnelle,B2024B004289,"{'type': 'Feature', 'geometry': {'coordinates': [2.3479268546239753, 48.86116409188945], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3479268546239753, 'lat': 48.86116409188945}",2024-02
66757,"Autos, motos, vélos, trottinettes...",Épave de deux-roues motorisé,"72 Rue de Turenne, 75003 PARIS",75003,Paris 03,3,re - MARAIS - PLACE DES VOSGES,2023-12-28,2023,12,Android,DPMP-UEV,G2023L066757,"{'type': 'Feature', 'geometry': {'coordinates': [2.364719868202343, 48.86032104372661], 'type': 'Point'}, 'properties': {}}","{'lon': 2.364719868202343, 'lat': 48.86032104372661}",2023-12
67210,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","52 Rue des Francs Bourgeois, 75003 PARIS",75003,Paris 03,3,re - MARAIS - ARCHIVES,2023-12-28,2023,12,Android,graffitis,G2023L067210,"{'type': 'Feature', 'geometry': {'coordinates': [2.3582615854255273, 48.859268187825734], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3582615854255273, 'lat': 48.859268187825734}",2023-12
66346,Voirie et espace public,Trottoirs : Revêtement manquant,"75 Boulevard Beaumarchais, 75003 PARIS",75003,Paris 03,3,re - MARAIS - PLACE DES VOSGES,2023-12-27,2023,12,Android,DVD,G2023L066346,"{'type': 'Feature', 'geometry': {'coordinates': [2.367709875707604, 48.85834121607671], 'type': 'Point'}, 'properties': {}}","{'lon': 2.367709875707604, 'lat': 48.85834121607671}",2023-12
69305,"Graffitis, tags, affiches et autocollants","Graffitis et autocollants sur mur, façade sur rue, pont et descente d'eau pluviale","27 Rue de Saintonge, 75003 PARIS",75003,Paris 03,3,re - TEMPLE - ENFANTS ROUGES,2023-12-28,2023,12,Android,graffitis,G2023L069305,"{'type': 'Feature', 'geometry': {'coordinates': [2.3629851335114616, 48.86220931898045], 'type': 'Point'}, 'properties': {}}","{'lon': 2.3629851335114616, 'lat': 48.86220931898045}",2023-12
71042,Éclairage / Électricité,Fils électriques apparents sur lampadaire ou sur armoire électrique,"327 Rue Saint-Martin, 75003 PARIS",75003,Paris 03,3,re - SENTIER - ARTS ET METIERS,2023-12-29,2023,12,Android,CIELIS,G2023L071042,"{'type': 'Feature', 'geometry': {'coordinates': [2.354756355252847, 48.8678932182226], 'type': 'Point'}, 'properties': {}}","{'lon': 2.354756355252847, 'lat': 48.8678932182226}",2023-12
69319,Propreté,Déjections canines,"13 Rue Sainte-Anastase, 75003 PARIS",75003,Paris 03,3,re - MARAIS - PLACE DES VOSGES,2023-12-28,2023,12,Android,DPE-STPP-DT,G2023L069319,"{'type': 'Feature', 'geometry': {'coordinates': [2.363183498274358, 48.85971832209359], 'type': 'Point'}, 'properties': {}}","{'lon': 2.363183498274358, 'lat': 48.85971832209359}",2023-12
9132,Propreté,Propreté des équipements de collecte des déchets : Poubelle de rue sale ou débordante,"4 place Sainte-Opportune, 75001 PARIS",75001,Paris 01,1,re - HALLES - BEAUBOURG - MONTORGUEIL,2024-08-05,2024,8,Page DMR Paris.fr,DPE-STPP-DT,S2024H009132,"{'type': 'Feature', 'geometry': {'coordinates': [2.347302913502953, 48.859508513406446], 'type': 'Point'}, 'properties': {}}","{'lon': 2.347302913502953, 'lat': 48.859508513406446}",2024-08
61821,Objets abandonnés,Autres objets encombrants abandonnés,"18 Quai de Béthune, 75004 PARIS",75004,Paris 04,4,re - SEINE,2024-05-23,2024,5,Android,Ramen,G2024E061821,"{'type': 'Feature', 'geometry': {'coordinates': [2.358250378997115, 48.85051727191878], 'type': 'Point'}, 'properties': {}}","{'lon': 2.358250378997115, 'lat': 48.85051727191878}",2024-05
55675,Propreté,[] Patrouille propreté Fonctionnelle,"46 Boulevard Henri IV, 75004 PARIS",75004,Paris 04,4,re - SEINE,2024-04-19,2024,4,Android,DPE-STPP-Fonctionnelle,G2024D055675,"{'type': 'Feature', 'geometry': {'coordinates': [2.368074416505384, 48.85255432022853], 'type': 'Point'}, 'properties': {}}","{'lon': 2.368074416505384, 'lat': 48.85255432022853}",2024-04
